debate_media,coverage_media,channel,network,location,channel_type,program,coverage_time_utc,debate_start_second,coverage_start_second,duration,match_url,embed_url,transcript
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:48:12",1320.1,2892,29.6,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/2892/end/2921.6,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=2890&end=2923.6,"THE TRUTH OF THE MATTER IS THAT POLICIES OF THIS ADMINISTRATION WHICH HILLARY CLINTON AND SENATOR KAINE WANT TO CONTINUE HAVE RUN THIS ECONOMY INTO A DITCH. WE'RE -- >> IN NEW JOBS? >> SINCE THE GREAT JOBS? >> BUT MY QUESTION -- MILLIONS MORE PEOPLE LIVING IN POVERTY TODAY THAN THE DAY THAT BARACK OBAMA WITH HILLARY CLINTON AT HIS SIDE -- >> AND THE POVERTY LEVEL AND MEDIAN INCOME -- >> WERE THE LOWEST IN -- IN 2014 -- HONESTLY, SENATOR, YOU CAN ROLL OUT THE NUMBERS AND THE"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:02:27",1418.3,147.3,12.2,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/147.3/end/159.5,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=145.3&end=161.5,"ABOUT BUSINESS THING. IS -- >> I DO WANT TO COME BACK TO THAT. >> HIS TAX RETURNS, SHOWED HE WENT THROUGH A VERY DIFFICULT TIME USED THE TAX CODE JUST THE WAY IT'S SUPPOSED TO BE USED HE"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:59:54",1418.7,3594.5,10.7,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/3594.5/end/3605.2,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=3592.5&end=3607.2,"ABOUT BUSINESS THING. IS -- >> I DO WANT TO COME BACK TO THAT. >> HIS TAX RETURNS, SHOWED HE WENT THROUGH A VERY DIFFICULT TIME USED THE TAX CODE JUST THE WAY IT'S SUPPOSED TO BE USED HE"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 10:00:02",1448.8,3602.8,10.4,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/3602.8/end/3613.2,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=3600.8&end=3615.2,"PAY -- >> LET ME TALK ABOUT THAT. >> SENATOR I'LL GIVE YOU 30 SECONDS IS TO RESPOND TO THE QUESTION -- >> GOING TO RAISE TAXES AND WE'RE GOING TO CUT THEM. >> DONALD TRUMP STARTED THIS CAMPAIGN IN 2014 HE SAID IF I"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:03:02",1588.2,182.7,7.8,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/182.7/end/190.5,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=180.7&end=192.5,"NOT DO. I WANT TO MAKE? VERY PLAIN. WE WILL NEVER, EVER ENGAGE IN RISKY SCHEME TO PRIVATIZE SOCIAL"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:03:21",2878,201.9,16.4,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/201.9/end/218.3,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=199.9&end=220.3,"TOGETHER WITH ISRAEL IF THEY PAY BIG. THIRD, HE LOVES DICTATORS. A PERSONAL MOUNT RUSH MORE, VLADIMIR PUTIN MOAMMAR GENTLEMAN DAVE DEAND SADDAM"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:33:21",2878.2,2001.9,14.9,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/2001.9/end/2016.8,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=1999.9&end=2018.8,"BIG. THIRD, HE LOVES DICTATORS. A PERSONAL MOUNT RUSH MORE, VLADIMIR PUTIN MOAMMAR GENTLEMAN DAVE DEAND SADDAM"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:03:40",2930,220.1,12.3,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/220.1/end/232.4,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=218.1&end=234.4,"VERY CLEAR TO THE AMERICAN PEOPLE. AFTER TRAVELING MILLIONS OF MILES OF SECRETARY OF STATE. ARCHITECT OF THE FOREIGN POLICY OF THIS ADMINISTRATION AMERICA IS LESS SAFE TODAY THAN IT WAS"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:47:15",3709.5,2835.6,3.2,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/2835.6/end/2838.8,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=2831.6&end=2842.8,"GOVERNOR PENCE -- >> IT OFFENDS ME."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:02:43",3789,163.7,15.9,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/163.7/end/179.6,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=161.7&end=181.6,"HOW WOULD YOU KEEP IT SAFE? >> FIRST AND FOREMOST DONALD TRUMP SUPPORTS OUR TROOPS. DONALD TRUMP SUPPORTS OUR VETERANS. >> HE WON'T PAY TAXES. >> DONALD TRUMP HAS PAID ALL THE TAXES THAT HE'S -- DO YOU NOT TAKE THE -- >> THE QUESTION IS ABOUT -- I'D LIKE TO --"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:47:24",3789,2844.1,16.4,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/2844.1/end/2860.5,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=2842.1&end=2862.5,"HOW WOULD YOU KEEP IT SAFE? >> FIRST AND FOREMOST DONALD TRUMP SUPPORTS OUR TROOPS. DONALD TRUMP SUPPORTS OUR VETERANS. >> HE WON'T PAY TAXES. >> DONALD TRUMP HAS PAID ALL THE TAXES THAT HE'S -- DO YOU NOT TAKE THE -- >> THE QUESTION IS ABOUT -- I'D LIKE TO -- >> IT IS ABOUT OUR TROOPS."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:00:18",4236.9,18.9,8.2,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/18.9/end/27.1,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=16.9&end=29.1,">> THANKS. JUST TRYING TO KEEP UP WITH THE INSULT-DRIVEN CAMPAIGN ONMENT OTHER SIDE OF THE -- >> I'M JUST SAYING FACTS ABOUT YOUR RUNNING MATE."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,FBC_20161005_090000_FBN_AM,FBC,"FOX Business",SF/Oakland/SJ,cable,FBN_AM,"10/05/2016 09:30:26",4238.3,1826.5,16,https://archive.org/details/FBC_20161005_090000_FBN_AM#start/1826.5/end/1842.5,https://archive.org/embed/FBC_20161005_090000_FBN_AM?start=1824.5&end=1844.5,">> THANKS. JUST TRYING TO KEEP UP WITH THE INSULT-DRIVEN CAMPAIGN ONMENT OTHER SIDE OF THE -- >> I'M JUST SAYING FACTS ABOUT YOUR RUNNING MATE. >> YEAH. >> I KNOW YOU CAN'T DEFEND HIM. >> GOVERNOR -- DON'T PUT WORDS IN MY MOUTH THAT I'M NOT DEFENDING HIM. >> YOU'RE NOT. >> I'M HAPPY TO DEFEND HIM MOST OF WHAT YOU SAID IS COMPLETELY"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:42:23",766.9,4343.5,12.8,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/4343.5/end/4356.3,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=4341.5&end=4358.3,"UKRAINE OR -- >> YOU -- HANDED APPROACH -- YOU SAID VLADIMIR PUTIN -- WE'LL GET TO RUSH IN A MOMENT. I DO WANT TO BET BACK TO THE --"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:29:02",853.7,7142.2,3.9,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/7142.2/end/7146.1,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=7138.2&end=7150.1,"FINISH MY SENTENCE IF I CAN. THE CLINTON FOUNDATION ACCEPTED"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:03:46",926,5626.6,13.9,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/5626.6/end/5640.5,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=5624.6&end=5642.5,">> IRAQ HAS BEEN OVER RUN BY ISIS. BECAUSE HILLARY CLINTON -- >> IF YOU WANT TO -- -- HILLARY CLINTON -- >> FAILED TO RENEGOTIATE A STATUS OF FORCES AGREEMENT. >> THAT IS INJECT GENTLEMEN --"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:27:50",1208.9,7070.2,6.8,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/7070.2/end/7077,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=7068.2&end=7079,"PLAN. IT'S A ""YOU'RE FIRED"" PLAN THERE'S TWO KEY ELEMENTS TO IT. FIRST, DONALD TRUMP SAID WAGES"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:52:43",1505.3,4963.9,5.3,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/4963.9/end/4969.2,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=4960.9&end=4972.2,">> YOU GET VERY LITTLE TIME. >> I'LL BE -- DONALD TRUMP HAS"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:02:35",1593.2,5555.8,5.7,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/5555.8/end/5561.5,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=5552.8&end=5564.5,"RISKY SCHEME TO PRIVATIZE SOCIAL SECURITY. DONALD TRUMP WROTE A BOOK HE"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:44:53",2394,4493,17,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/4493/end/4510,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=4491&end=4512,"CAMPAIGN? DID YOU ALL JUST HEAR THAT? OURS IS AN INSULT-DRIVEN CAMPAIGN? TO BE HONEST WITH YOU IF DONALD TRUMP SAID ALL THE THINGS THAT YOU SAID HE SAID IN THE WAY YOU SAID HE SAID THEM, HE STILL WOULDN'T HAVE A FRACTION OF THE INSULTS THAT HILLARY CLINTON"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:16:48",2878.8,6408.2,45,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/6408.2/end/6453.2,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=6406.2&end=6455.2,"BIG. THIRD, HE LOVES DICTATORS. A PERSONAL MOUNT RUSH MORE, VLADIMIR PUTIN MOAMMAR GENTLEMAN DAVE DEAND SADDAM HUSSEIN. DONALD TRUMP BELIEVES THAT THE WORLD WILL BE SAFER IF MORE NATIONS HAVE NUCLEAR WEAPONS. HE SAID, SAUDI ARABIA SHOULD GET THEM. JAPAN SHOULD GET THEM. KOREA SHOULD GET THEM. WHEN HE WAS CONFRONTED WITH THIS TOLD, WAIT A MINUTE, TERRORISTS CAN GET THOSE. PROLIFERATION CAN LEAD TO NUCLEAR WAR, HE SAID, I QUOTE GO AHEAD, FOLKS, ENJOY YOURSELVES. I'D LOVE TO HEAR GOVERNOR PENCE TELL ME WITH IS SO ENJOYABLE OR COMICAL ABOUT NUCLEAR WAR. >> GOVERNOR PENCE? >> DID YOU WORK ON THAT ONE A"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:51:56",2894.4,8516.7,14.9,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/8516.7/end/8531.6,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=8514.7&end=8533.6,"HUSSEIN. DONALD TRUMP BELIEVES THAT THE WORLD WILL BE SAFER IF MORE NATIONS HAVE NUCLEAR WEAPONS. HE SAID, SAUDI ARABIA SHOULD GET THEM. JAPAN SHOULD GET THEM. KOREA SHOULD GET THEM. WHEN HE WAS CONFRONTED WITH THIS TOLD, WAIT A MINUTE, TERRORISTS CAN GET THOSE."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:43:57",3179,4437.9,12.2,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/4437.9/end/4450.1,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=4435.9&end=4452.1,"REFUGEE ISSUES. AND ON IMMIGRATION. WE WANT TO DO ENFORCEMENT BASED ON ARE PEOPLE DANGEROUS. THEY SAY ALL MEXICANS ARE BAD. WITH RESPECT TO REFUGEES, WE WANT TO KEEP PEOPLE OUT IF THEY'RE DANGEROUS."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 02:56:28",4053.2,1588.8,17.1,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/1588.8/end/1605.9,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=1586.8&end=1607.9,"PAYMENT -- >> SIX TIMES TONIGHT I HAVE SAID TO GOVERNOR PENCE I CAN'T IMAGINE HOW YOU CAN DEFEND YOUR RUNNING MATE'S POSITION ON ONE ISSUE AFTER THE NEXT. IN ALL SIX CASES HE'S REFUSED TO DEFEND -- >> DON'T PUT WORDS IN MY MOUTH."
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:35:28",4215.3,7528.1,9,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/7528.1/end/7537.1,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=7526.1&end=7539.1,"RELEASE HIS TAX RETURNS AS HE TOLD THE AMERICAN PUBLIC THAT HE WOULD DO. I KNOW HE'S LAUGHING AT THIS, BUT EVERY PRESIDENT -- >> WHAT'S THAT HAVE TO DO WITH"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:02:33",4443.9,1953.4,24.2,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/1953.4/end/1977.6,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=1951.4&end=1979.6,"GOVERNOR PENCE SPED INARGUABLY, VLADIMIR POUT IS IN A BETTER LEADER THAN -- >> THAT IS ABSOLUTELY INACCURATE. >> AND I JUST THINK -- I SAID HE'S BEEN STRONGER ON THE WORLD STAGE -- >> HE SAID LEADER. I'LL JUST SAY THIS, GOVERNORS. IF YOU MISTAKE LEADERSHIP FOR DICTATORSHIP AND YOU CAN'T TELL THE DIFFERENCE, COUNTRY THAT'S RUNNING ITS ECONOMY --"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:12:25",4759.3,2545,25.3,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/2545/end/2570.3,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=2543&end=2572.3,"TRUMP FOUNDATION. THE TRUMP ORGANIZATION IS AN OCTOPUS-LIKE ORGANIZATION IS WITH TENTACLES ALL OVER THE WORLD. WHOSE CONFLICT OF INTEREST TO THE ONLY BE KNOWN IF DONALD TRUMP WOULD RELEASE HIS TAX RETURN. HE'S REFUSED TO DO IT. HIS SONS HAVE SAID THAT THE ORGANIZATION HAS LOT OF BUSINESS DEALINGS IN RUSSIA. AND REMEMBER THE TRUMP ORGANIZATION IS NOT A NONPROFIT IT'S PUTTING MONEY INTO DONALD TRUMP'S POCKETS AND BOOT POCKETS"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 04:50:31",4838,8431.6,16.6,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/8431.6/end/8448.2,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=8429.6&end=8450.2,"KOREA. >> THANK YOU. THE TRUMP FOUNDATION IS A PRIVATE FAMILY FOUNDATION THEY GIVE VIRTUALLY EVERY CENT IN THE TRUMP FOUNDATION TO CHARITABLE CAUSES. >> POLITICAL CAUSES? >> TEN CENTS ON THE DOLLAR IN THE CLINTON FOUNDATION HAS GONE TO CHARITABLE --"
KQED_20161005_010000_PBS_NewsHour_Debates_2016_A_Special_Report,CNNW_20161005_023000_Debate_Night_in_America,CNNW,CNN,SF/Oakland/SJ,cable,Debate_Night_in_America,"10/05/2016 03:50:11",5076.1,4811.5,19.2,https://archive.org/details/CNNW_20161005_023000_Debate_Night_in_America#start/4811.5/end/4830.7,https://archive.org/embed/CNNW_20161005_023000_Debate_Night_in_America?start=4809.5&end=4832.7,"I WAS ELECTED AND I DID. IT WAS VERY, VERY DIFFICULT TO ALLOW EXECUTIONS TO GO FORWARD BUT IN CIRCUMSTANCES WHERE I DIDN'T FEEL LIKE THERE WAS CASE FOR CLEMENCY, I TOLD VIRGINIA VOTERS I WOULD UPHOLD THE LAW AND I DID. THAT WAS REAL STRUGGLE. BUT I THINK IT IS REALLY IMPORTANT THAT THOSE OF US WHO HAVE DEEP FAITH LIVES DON'T FEEL"
