start_second,duration,coverage_count,programs,match_url,transcript
0,1,11,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/0/end/1,
1,1,22,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/1/end/2,
2,3,24,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/2/end/5,"LET'S ROLL THE TAP. >> I MOVED ON HER, YOU KNOW, SHE"
5,1,32,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/5/end/6,">> I MOVED ON HER, YOU KNOW, SHE"
6,1,35,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm, KSNV_20161008_000000_News_3_Live_at_Five, CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump, WCAU_20161007_233000_Access_Hollywood",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/6/end/7,
7,1,44,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm, KSNV_20161008_000000_News_3_Live_at_Five, CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump, WCAU_20161007_233000_Access_Hollywood, CNNW_20161009_220000_Situation_Room_With_Wolf_Blitzer, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, CNNW_20161008_020000_CNN_Tonight_With_Don_Lemon, KUSA_20161010_083000_Meet_the_Press, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, WFXT_20161008_020000_FOX_25_News_at_10, MSNBCW_20161008_030000_All_In_With_Chris_Hayes, WFXT_20161008_010100_The_Exorcist",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/7/end/8,"WAS DOWN IN PALM BEACH."
8,1,73,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm, KSNV_20161008_000000_News_3_Live_at_Five, CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump, WCAU_20161007_233000_Access_Hollywood, CNNW_20161009_220000_Situation_Room_With_Wolf_Blitzer, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, CNNW_20161008_020000_CNN_Tonight_With_Don_Lemon, KUSA_20161010_083000_Meet_the_Press, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, WFXT_20161008_020000_FOX_25_News_at_10, MSNBCW_20161008_030000_All_In_With_Chris_Hayes, WFXT_20161008_010100_The_Exorcist, WKYC_20161009_140000_Meet_the_Press, WTMJ_20161009_130000_Meet_the_Press, KNTV_20161008_120000_Today, CNNW_20161008_110000_New_Day_Saturday, KUSA_20161008_110000_Today, CNNW_20161008_100000_New_Day_Saturday, CNNW_20161008_130000_Smerconish, CNNW_20161007_210000_Situation_Room_With_Wolf_Blitzer, WHDH_20161008_030000_7News_at_11_PM, CNNW_20161008_010000_Anderson_Cooper_360, CNNW_20161008_150000_CNN_Newsroom_With_Fredricka_Whitfield, KTVU_20161008_000000_KTVU_Fox_2_News_at_5pm, WCAU_20161007_223000_NBC_Nightly_News_With_Lester_Holt, KTVU_20161007_230000_KTVU_Fox_2_News_at_4pm, CNNW_20161009_000000_Unfinished_Business_The_Essential_Hillary_Clinton, KLAS_20161007_230000_8_News_Now_at_4_PM, CNNW_20161009_210000_Situation_Room_With_Wolf_Blitzer, KUSA_20161008_074500_Extra, KSNV_20161008_003000_NBC_Nightly_News_With_Lester_Holt, WRAL_20161007_223000_NBC_Nightly_News_With_Lester_Holt, CNNW_20161007_230000_Erin_Burnett_OutFront, MSNBCW_20161008_020000_The_Last_Word_With_Lawrence_ODonnell, WFXT_20161007_220000_FOX_25_News_at_6, KSAZ_20161009_040000_FOX_10_News__9pm, KSNV_20161009_150000_Meet_the_Press, CNNW_20161008_120000_New_Day_Saturday, KPNX_20161008_003000_NBC_Nightly_News_With_Lester_Holt",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/8/end/9,"WAS DOWN IN PALM BEACH. I MOVED ON HER AND I FAILED."
9,1,100,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm, KSNV_20161008_000000_News_3_Live_at_Five, CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump, WCAU_20161007_233000_Access_Hollywood, CNNW_20161009_220000_Situation_Room_With_Wolf_Blitzer, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, CNNW_20161008_020000_CNN_Tonight_With_Don_Lemon, KUSA_20161010_083000_Meet_the_Press, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, WFXT_20161008_020000_FOX_25_News_at_10, MSNBCW_20161008_030000_All_In_With_Chris_Hayes, WFXT_20161008_010100_The_Exorcist, WKYC_20161009_140000_Meet_the_Press, WTMJ_20161009_130000_Meet_the_Press, KNTV_20161008_120000_Today, CNNW_20161008_110000_New_Day_Saturday, KUSA_20161008_110000_Today, CNNW_20161008_100000_New_Day_Saturday, CNNW_20161008_130000_Smerconish, CNNW_20161007_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20161007_210000_Situation_Room_With_Wolf_Blitzer, WHDH_20161008_030000_7News_at_11_PM, CNNW_20161008_010000_Anderson_Cooper_360, CNNW_20161008_150000_CNN_Newsroom_With_Fredricka_Whitfield, KTVU_20161008_000000_KTVU_Fox_2_News_at_5pm, WCAU_20161007_223000_NBC_Nightly_News_With_Lester_Holt, KTVU_20161007_230000_KTVU_Fox_2_News_at_4pm, CNNW_20161009_000000_Unfinished_Business_The_Essential_Hillary_Clinton, KLAS_20161007_230000_8_News_Now_at_4_PM, CNNW_20161009_210000_Situation_Room_With_Wolf_Blitzer, KUSA_20161008_074500_Extra, KSNV_20161008_003000_NBC_Nightly_News_With_Lester_Holt, WRAL_20161007_223000_NBC_Nightly_News_With_Lester_Holt, CNNW_20161007_230000_Erin_Burnett_OutFront, MSNBCW_20161008_020000_The_Last_Word_With_Lawrence_ODonnell, WFXT_20161007_220000_FOX_25_News_at_6, KSAZ_20161009_040000_FOX_10_News__9pm, KSNV_20161009_150000_Meet_the_Press, CNNW_20161008_120000_New_Day_Saturday, KPNX_20161008_003000_NBC_Nightly_News_With_Lester_Holt, WITI_20161010_090000_Access_Hollywood, CNNW_20161008_140000_CNN_Newsroom_With_Fredricka_Whitfield, CNNW_20161008_000000_Anderson_Cooper_360, CNNW_20161008_230000_CNN_Newsroom_With_Poppy_Harlow, CNNW_20161008_190000_CNN_Newsroom_With_Poppy_Harlow, CNNW_20161008_160000_CNN_Newsroom_With_Fredricka_Whitfield, CNNW_20161007_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161008_170000_CNN_Newsroom_With_Fredricka_Whitfield, KSAZ_20161009_070000_FOX_10_News__9pm, WHDH_20161009_143000_Meet_the_Press, KPNX_20161010_090000_Meet_the_Press, MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country, WTMJ_20161008_030000_Todays_TMJ4_News_Live_at_1000, WRAL_20161009_140000_Meet_the_Press, WKYC_20161008_070700_Channel_3_News_at_11, MSNBCW_20161008_110000_The_Place_for_Politics_2016, KSNV_20161008_140000_Today, WRAL_20161008_120000_Today, MSNBCW_20161010_090000_First_Look, WKYC_20161008_110000_Today, KNTV_20161008_003000_NBC_Nightly_News_With_Lester_Holt, MSNBCW_20161008_080000_20_Stories_That_Shook_the_World_in_20_Years, MSNBCW_20161008_130000_The_Place_for_Politics_2016",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/9/end/10,"I MOVED ON HER AND I FAILED."
10,1,108,"KUSA_20161010_050000_Meet_the_Press, MSNBCW_20161009_180000_Meet_the_Press, WHDH_20161010_053000_Dateline_NBC, KSNV_20161010_093000_Meet_the_Press, KSNV_20161010_083000_Dateline_NBC, KNTV_20161009_150000_Meet_the_Press, KNTV_20161010_093000_Dateline_NBC, KPNX_20161009_140000_Meet_the_Press, WCAU_20161007_210000_NBC10_News_at_5pm, WEWS_20161007_233000_Access_Hollywood, KGO_20161008_010000_ABC7_News_600PM, MSNBCW_20161008_090000_Lockup_Raw, WHDH_20161010_063000_Meet_the_Press, CNNW_20161008_080000_CNN_Newsroom_Live, BLOOMBERG_20161008_000000_With_All_Due_Respect, BLOOMBERG_20161008_000000_With_All_Due_Respect, MSNBCW_20161008_160000_The_Place_for_Politics_2016, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, CNNW_20161008_060000_Unfinished_Business_The_Essential_Hillary_Clinton, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161008_070000_Citizen_Trump_With_Chris_Matthews, MSNBCW_20161009_230000_MSNBC_Debate_Preview, MSNBCW_20161008_120000_The_Place_for_Politics_2016, MSNBCW_20161008_120000_The_Place_for_Politics_2016, WRAL_20161010_065800_Meet_the_Press, WCAU_20161009_143000_Meet_the_Press, KSNV_20161007_220000_News_3_Live_at_Three, KDVR_20161007_230000_Fox_31_Denver_News_5P, KSNV_20161008_020000_News_3_Live_at_Seven, KNTV_20161008_023000_Access_Hollywood, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, CNNW_20161007_200000_The_Lead_With_Jake_Tapper, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, MSNBCW_20161008_050000_The_Last_Word_With_Lawrence_ODonnell, KTVU_20161008_010000_KTVU_Fox_2_News_at_6pm, KSNV_20161008_000000_News_3_Live_at_Five, CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump, WCAU_20161007_233000_Access_Hollywood, CNNW_20161009_220000_Situation_Room_With_Wolf_Blitzer, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, MSNBCW_20161008_040000_The_Rachel_Maddow_Show, CNNW_20161008_020000_CNN_Tonight_With_Don_Lemon, KUSA_20161010_083000_Meet_the_Press, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, MSNBCW_20161008_100000_The_Rachel_Maddow_Show, WFXT_20161008_020000_FOX_25_News_at_10, MSNBCW_20161008_030000_All_In_With_Chris_Hayes, WFXT_20161008_010100_The_Exorcist, WKYC_20161009_140000_Meet_the_Press, WTMJ_20161009_130000_Meet_the_Press, KNTV_20161008_120000_Today, CNNW_20161008_110000_New_Day_Saturday, KUSA_20161008_110000_Today, CNNW_20161008_100000_New_Day_Saturday, CNNW_20161008_130000_Smerconish, CNNW_20161007_210000_Situation_Room_With_Wolf_Blitzer, CNNW_20161007_210000_Situation_Room_With_Wolf_Blitzer, WHDH_20161008_030000_7News_at_11_PM, CNNW_20161008_010000_Anderson_Cooper_360, CNNW_20161008_150000_CNN_Newsroom_With_Fredricka_Whitfield, KTVU_20161008_000000_KTVU_Fox_2_News_at_5pm, WCAU_20161007_223000_NBC_Nightly_News_With_Lester_Holt, KTVU_20161007_230000_KTVU_Fox_2_News_at_4pm, CNNW_20161009_000000_Unfinished_Business_The_Essential_Hillary_Clinton, KLAS_20161007_230000_8_News_Now_at_4_PM, CNNW_20161009_210000_Situation_Room_With_Wolf_Blitzer, KUSA_20161008_074500_Extra, KSNV_20161008_003000_NBC_Nightly_News_With_Lester_Holt, WRAL_20161007_223000_NBC_Nightly_News_With_Lester_Holt, CNNW_20161007_230000_Erin_Burnett_OutFront, CNNW_20161007_230000_Erin_Burnett_OutFront, MSNBCW_20161008_020000_The_Last_Word_With_Lawrence_ODonnell, WFXT_20161007_220000_FOX_25_News_at_6, KSAZ_20161009_040000_FOX_10_News__9pm, KSNV_20161009_150000_Meet_the_Press, CNNW_20161008_120000_New_Day_Saturday, KPNX_20161008_003000_NBC_Nightly_News_With_Lester_Holt, WITI_20161010_090000_Access_Hollywood, CNNW_20161008_140000_CNN_Newsroom_With_Fredricka_Whitfield, CNNW_20161008_000000_Anderson_Cooper_360, CNNW_20161008_230000_CNN_Newsroom_With_Poppy_Harlow, CNNW_20161008_190000_CNN_Newsroom_With_Poppy_Harlow, CNNW_20161008_160000_CNN_Newsroom_With_Fredricka_Whitfield, CNNW_20161007_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161007_220000_Situation_Room_With_Wolf_Blitzer, CNNW_20161008_170000_CNN_Newsroom_With_Fredricka_Whitfield, KSAZ_20161009_070000_FOX_10_News__9pm, WHDH_20161009_143000_Meet_the_Press, KPNX_20161010_090000_Meet_the_Press, MSNBCW_20161008_060000_Hillary_Clinton_It_Takes_a_Country, WTMJ_20161008_030000_Todays_TMJ4_News_Live_at_1000, WRAL_20161009_140000_Meet_the_Press, WKYC_20161008_070700_Channel_3_News_at_11, MSNBCW_20161008_110000_The_Place_for_Politics_2016, KSNV_20161008_140000_Today, WRAL_20161008_120000_Today, MSNBCW_20161010_090000_First_Look, WKYC_20161008_110000_Today, KNTV_20161008_003000_NBC_Nightly_News_With_Lester_Holt, MSNBCW_20161008_080000_20_Stories_That_Shook_the_World_in_20_Years, MSNBCW_20161008_130000_The_Place_for_Politics_2016, WTMJ_20161008_220000_Todays_TMJ4_News_Live_at_500_Saturday, CNNW_20161008_180000_CNN_Newsroom_With_Fredricka_Whitfield, KPNX_20161008_120000_Today, WCAU_20161008_110000_Today, WHDH_20161008_110000_Today, WHDH_20161007_223000_NBC_Nightly_News_With_Lester_Holt",https://archive.org/details/PolAd_DonaldTrump_z40lb#start/10/end/11,
