debate_media,coverage_media,channel,network,location,channel_type,program,coverage_time_utc,debate_start_second,coverage_start_second,duration,match_url,transcript
PolAd_DonaldTrump_HillaryClinton_xz04u,KNXV_20161008_083500_ABC15_News_at_10PM,KNXV,ABC,Phoenix,local,ABC15_News_at_10PM,"10/08/2016 08:36:57",1.8,117.1,16.5,https://archive.org/details/KNXV_20161008_083500_ABC15_News_at_10PM#start/117.1/end/133.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,KPHO_20161008_140000_Saturday_Morning,KPHO,CBS,Phoenix,local,Saturday_Morning,"10/08/2016 14:05:31",1.8,331.7,14.4,https://archive.org/details/KPHO_20161008_140000_Saturday_Morning#start/331.7/end/346.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump,CNNW,CNN,SF/Oakland/SJ,cable,All_Business_The_Essential_Donald_Trump,"10/08/2016 04:32:44",2.9,1964.2,84.6,https://archive.org/details/CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump#start/1964.2/end/2048.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump,CNNW,CNN,SF/Oakland/SJ,cable,All_Business_The_Essential_Donald_Trump,"10/08/2016 05:32:02",7.8,5522.4,77.6,https://archive.org/details/CNNW_20161008_040000_All_Business_The_Essential_Donald_Trump#start/5522.4/end/5600,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_220000_Hillary_Clinton_It_Takes_a_Country,MSNBCW,MSNBC,SF/Oakland/SJ,cable,Hillary_Clinton_It_Takes_a_Country,"10/08/2016 22:03:23",2.9,203.4,17.5,https://archive.org/details/MSNBCW_20161008_220000_Hillary_Clinton_It_Takes_a_Country#start/203.4/end/220.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161008_180000_MSNBC_Live,MSNBCW,MSNBC,SF/Oakland/SJ,cable,MSNBC_Live,"10/08/2016 18:12:19",2.9,739.3,16.1,https://archive.org/details/MSNBCW_20161008_180000_MSNBC_Live#start/739.3/end/755.4,
PolAd_DonaldTrump_HillaryClinton_xz04u,WITI_20161008_120000_FOX_6_WakeUp_News_Saturday,WITI,FOX,Milwaukee,local,FOX_6_WakeUp_News_Saturday,"10/08/2016 12:00:22",2.9,22.4,2.9,https://archive.org/details/WITI_20161008_120000_FOX_6_WakeUp_News_Saturday#start/22.4/end/25.3,
PolAd_DonaldTrump_HillaryClinton_xz04u,WITI_20161008_120000_FOX_6_WakeUp_News_Saturday,WITI,FOX,Milwaukee,local,FOX_6_WakeUp_News_Saturday,"10/08/2016 13:32:48",2.9,5568.7,17.4,https://archive.org/details/WITI_20161008_120000_FOX_6_WakeUp_News_Saturday#start/5568.7/end/5586.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,WITI_20161008_120000_FOX_6_WakeUp_News_Saturday,WITI,FOX,Milwaukee,local,FOX_6_WakeUp_News_Saturday,"10/08/2016 12:04:24",51.2,264.4,4.7,https://archive.org/details/WITI_20161008_120000_FOX_6_WakeUp_News_Saturday#start/264.4/end/269.1,
PolAd_DonaldTrump_HillaryClinton_xz04u,WITI_20161008_120000_FOX_6_WakeUp_News_Saturday,WITI,FOX,Milwaukee,local,FOX_6_WakeUp_News_Saturday,"10/08/2016 13:03:41",51.2,3821.6,6.2,https://archive.org/details/WITI_20161008_120000_FOX_6_WakeUp_News_Saturday#start/3821.6/end/3827.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,WCVB_20161008_100000_Newscenter_5_Eyeopener,WCVB,ABC,Boston,local,Newscenter_5_Eyeopener,"10/08/2016 10:04:06",3,246.4,16.3,https://archive.org/details/WCVB_20161008_100000_Newscenter_5_Eyeopener#start/246.4/end/262.7,
PolAd_DonaldTrump_HillaryClinton_xz04u,WCVB_20161008_100000_Newscenter_5_Eyeopener,WCVB,ABC,Boston,local,Newscenter_5_Eyeopener,"10/08/2016 10:33:12",54.3,1992.4,3.1,https://archive.org/details/WCVB_20161008_100000_Newscenter_5_Eyeopener#start/1992.4/end/1995.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,FOXNEWSW_20161009_150000_MediaBuzz,FOXNEWSW,"FOX News",SF/Oakland/SJ,cable,MediaBuzz,"10/09/2016 15:01:50",3,110.3,13.9,https://archive.org/details/FOXNEWSW_20161009_150000_MediaBuzz#start/110.3/end/124.2,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_110000_New_Day_Saturday,CNNW,CNN,SF/Oakland/SJ,cable,New_Day_Saturday,"10/08/2016 11:32:44",3,1964.8,79,https://archive.org/details/CNNW_20161008_110000_New_Day_Saturday#start/1964.8/end/2043.8,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161008_110000_New_Day_Saturday,CNNW,CNN,SF/Oakland/SJ,cable,New_Day_Saturday,"10/08/2016 11:53:55",3,3235.9,12.7,https://archive.org/details/CNNW_20161008_110000_New_Day_Saturday#start/3235.9/end/3248.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,CNNW_20161009_000000_Unfinished_Business_The_Essential_Hillary_Clinton,CNNW,CNN,SF/Oakland/SJ,cable,Unfinished_Business_The_Essential_Hillary_Clinton,"10/09/2016 01:02:19",3,3739.5,17.2,https://archive.org/details/CNNW_20161009_000000_Unfinished_Business_The_Essential_Hillary_Clinton#start/3739.5/end/3756.7,
PolAd_DonaldTrump_HillaryClinton_xz04u,KMGH_20161008_130000_7_News_Now_Saturday_AM,KMGH,ABC,Denver,local,7_News_Now_Saturday_AM,"10/08/2016 14:01:37",3,3697.9,6.6,https://archive.org/details/KMGH_20161008_130000_7_News_Now_Saturday_AM#start/3697.9/end/3704.5,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161009_230000_MSNBC_Debate_Preview,MSNBCW,MSNBC,SF/Oakland/SJ,cable,MSNBC_Debate_Preview,"10/09/2016 23:07:16",3,436.3,17.3,https://archive.org/details/MSNBCW_20161009_230000_MSNBC_Debate_Preview#start/436.3/end/453.6,
PolAd_DonaldTrump_HillaryClinton_xz04u,MSNBCW_20161009_230000_MSNBC_Debate_Preview,MSNBCW,MSNBC,SF/Oakland/SJ,cable,MSNBC_Debate_Preview,"10/09/2016 23:07:35",71.4,455.9,10,https://archive.org/details/MSNBCW_20161009_230000_MSNBC_Debate_Preview#start/455.9/end/465.9,
PolAd_DonaldTrump_HillaryClinton_xz04u,KYW_20161008_090000_Eyewitness_News_at_5,KYW,CBS,Philadelphia,local,Eyewitness_News_at_5,"10/08/2016 09:05:53",3,353.4,16.3,https://archive.org/details/KYW_20161008_090000_Eyewitness_News_at_5#start/353.4/end/369.7,
